diagnosis_code,ccsr_default,ccsr_1,ccsr_2,ccsr_3,ccsr_4,ccsr_5,ccsr_6,mapping_type,relationship
R090,SYM013,SYM013,,,,,,semi-automatic,Close
R091,RSP011,RSP011,,,,,,direct,
R092,RSP012,RSP012,,,,,,direct,
R093,SYM013,SYM013,,,,,,direct,
R098,SYM013,SYM013,SYM012,,,,,semi-automatic,Close
R100,SYM006,SYM006,,,,,,direct,
R101,SYM006,SYM006,,,,,,automatic,Children
R102,SYM006,SYM006,,,,,,direct,
R103,SYM006,SYM006,,,,,,automatic,Children
R104,SYM006,SYM006,,,,,,automatic,Siblings
R119,SYM004,SYM004,,,,,,automatic,Siblings
R129,SYM006,SYM006,,,,,,automatic,Parents
R131,NVS016,NVS016,,,,,,manual,Children
R139,SYM005,SYM005,,,,,,manual,Siblings
R159,SYM006,SYM006,,,,,,direct,
R160,SYM006,SYM006,,,,,,direct,
R161,SYM006,SYM006,,,,,,direct,
R162,SYM006,SYM006,,,,,,direct,
R179,SYM006,SYM006,,,,,,automatic,Parents
R189,SYM006,SYM006,,,,,,automatic,Siblings
R190,SYM006,SYM006,,,,,,automatic,Children
R194,SYM006,SYM006,,,,,,direct,
R195,SYM006,SYM006,,,,,,direct,
R196,SYM006,SYM006,,,,,,direct,
R198,SYM006,SYM006,,,,,,direct,
R200,SYM014,SYM014,,,,,,direct,
R201,SYM014,SYM014,,,,,,direct,
R202,SYM014,SYM014,,,,,,direct,
R203,SYM014,SYM014,,,,,,direct,
R208,SYM014,SYM014,,,,,,direct,
R219,SYM014,SYM014,,,,,,automatic,Parents
R220,SYM014,SYM014,,,,,,direct,
R221,SYM014,SYM014,,,,,,direct,
R222,SYM014,SYM014,,,,,,direct,
R223,SYM014,SYM014,,,,,,automatic,Children
R224,SYM014,SYM014,,,,,,automatic,Children
R227,SYM014,SYM014,,,,,,automatic,Siblings
R229,SYM014,SYM014,,,,,,direct,
R230,SYM014,SYM014,,,,,,direct,
R231,SYM014,SYM014,,,,,,direct,
R232,SYM014,SYM014,,,,,,direct,
R233,SYM014,SYM014,,,,,,direct,
R238,SYM014,SYM014,,,,,,direct,
R250,SYM010,SYM010,,,,,,direct,
R251,SYM010,SYM010,,,,,,direct,
R252,SYM016,SYM016,,,,,,direct,
R253,SYM010,SYM010,,,,,,direct,
R258,SYM010,SYM010,,,,,,direct,
R260,SYM010,SYM010,,,,,,direct,
R262,SYM010,SYM010,,,,,,direct,
R268,SYM010,SYM010,,,,,,automatic,Children
R270,SYM010,SYM010,,,,,,direct,
R278,SYM010,SYM010,,,,,,direct,
R291,SYM010,SYM010,,,,,,direct,
R296,SYM016,SYM016,,,,,,direct,
R298,SYM016,SYM010,SYM016,,,,,semi-automatic,Close
R300,SYM011,SYM011,,,,,,direct,
R301,SYM011,SYM011,,,,,,direct,
R309,SYM011,SYM011,,,,,,direct,
R319,GEN009,GEN009,,,,,,direct,
R329,GEN008,GEN008,,,,,,automatic,Parents
R339,SYM011,SYM011,,,,,,direct,
R349,SYM011,SYM011,,,,,,automatic,Parents
R359,SYM011,SYM011,,,,,,automatic,Siblings
R390,SYM011,SYM011,,,,,,direct,
R391,SYM011,SYM011,,,,,,automatic,Children
R392,SYM011,SYM011,,,,,,direct,
R398,SYM011,SYM011,,,,,,automatic,Siblings
R400,NVS013,NVS013,,,,,,direct,
R401,NVS013,NVS013,,,,,,direct,
R402,NVS013,NVS013,,,,,,automatic,Children
R410,SYM010,SYM010,,,,,,direct,
R411,SYM010,SYM010,,,,,,direct,
R412,SYM010,SYM010,,,,,,direct,
R413,SYM010,SYM010,,,,,,direct,
R418,SYM010,SYM010,,,,,,automatic,Children
R429,SYM015,SYM015,,,,,,automatic,Parents
R440,SYM015,SYM015,,,,,,direct,
R441,SYM015,SYM015,,,,,,direct,
R442,SYM015,SYM015,,,,,,direct,
R443,SYM015,SYM015,,,,,,direct,
R448,SYM015,SYM015,,,,,,direct,
R450,SYM008,SYM008,,,,,,direct,
R451,SYM008,SYM008,,,,,,direct,
R452,SYM008,SYM008,,,,,,direct,
R453,SYM008,SYM008,,,,,,direct,
R457,SYM008,SYM008,,,,,,direct,
R458,SYM008,SYM008,,,,,,automatic,Children
R464,SYM008,SYM008,,,,,,direct,
R466,SYM008,SYM008,,,,,,direct,
R470,SYM010,SYM010,,,,,,automatic,Children
R471,SYM010,SYM010,,,,,,direct,
R478,SYM010,SYM010,,,,,,automatic,Children
R482,SYM010,SYM010,,,,,,direct,
R490,SYM016,SYM016,,,,,,direct,
R492,SYM016,SYM016,,,,,,automatic,Children
R498,SYM016,SYM016,,,,,,direct,
R502,INJ030,INJ030,SYM002,,,,,direct,
R508,SYM002,SYM002,,,,,,automatic,Children
R509,SYM002,SYM002,,,,,,direct,
R519,NVS010,NVS010,SYM010,,,,,direct,
R520,SYM016,SYM016,,,,,,automatic,Parents
R521,SYM016,SYM016,,,,,,automatic,Parents
R522,SYM016,SYM016,,,,,,automatic,Parents
R529,SYM016,SYM016,,,,,,automatic,Parents
R539,SYM007,SYM007,,,,,,semi-automatic,Close
R549,SYM016,SYM016,,,,,,automatic,Parents
R559,SYM001,SYM001,,,,,,automatic,Parents
R560,NVS009,NVS009,,,,,,automatic,Children
R568,NVS009,NVS009,,,,,,automatic,Siblings
R570,SYM003,SYM003,,,,,,direct,
R571,SYM003,SYM003,,,,,,direct,
R572,SYM003,SYM003,,,,,,automatic,Siblings
R578,SYM003,SYM003,,,,,,direct,
R579,SYM003,SYM003,,,,,,direct,
R589,SYM012,SYM012,,,,,,automatic,Parents
R590,SYM016,SYM016,,,,,,direct,
R591,SYM016,SYM016,,,,,,direct,
R599,SYM016,SYM016,,,,,,direct,
R600,SYM016,SYM016,,,,,,direct,
R601,SYM016,SYM016,,,,,,direct,
R609,SYM016,SYM016,,,,,,direct,
R610,SYM016,SYM016,,,,,,automatic,Parents
R619,SYM016,SYM016,,,,,,automatic,Parents
R628,SYM016,SYM016,,,,,,automatic,Siblings
R630,SYM016,SYM016,,,,,,direct,
R631,SYM016,SYM016,,,,,,direct,
R633,SYM016,SYM016,,,,,,direct,
R634,SYM016,SYM016,,,,,,direct,
R635,SYM016,SYM016,,,,,,direct,
R638,SYM016,SYM016,,,,,,direct,
R649,SYM016,SYM016,,,,,,automatic,Parents
R670,SYM016,SYM016,,,,,,semi-automatic,Distant
R671,SYM016,SYM016,,,,,,semi-automatic,Distant
R672,SYM016,SYM016,,,,,,semi-automatic,Distant
R673,SYM016,SYM016,,,,,,semi-automatic,Distant
R679,SYM016,SYM016,,,,,,semi-automatic,Distant
R680,SYM016,SYM016,,,,,,direct,
R682,DIG003,DIG003,SYM016,,,,,direct,
R688,SYM016,SYM016,,,,,,automatic,Children
R699,SYM016,SYM016,,,,,,automatic,Parents
R700,SYM017,SYM017,,,,,,direct,
R701,SYM017,SYM017,,,,,,direct,
R728,SYM017,SYM017,,,,,,semi-automatic,Distant
R739,SYM017,SYM017,,,,,,direct,
R740,SYM017,SYM017,,,,,,direct,
R748,SYM017,SYM017,,,,,,direct,
R749,SYM017,SYM017,,,,,,direct,
R769,SYM017,SYM017,,,,,,direct,
R770,SYM017,SYM017,,,,,,direct,
R779,SYM017,SYM017,,,,,,direct,
R780,SYM009,SYM009,,,,,,direct,
R782,SYM009,SYM009,,,,,,direct,
R784,SYM009,SYM009,,,,,,direct,
R788,SYM017,SYM017,,,,,,automatic,Children
R789,SYM017,SYM017,,,,,,direct,
R790,SYM017,SYM017,,,,,,direct,
R798,SYM017,SYM017,,,,,,automatic,Children
R799,SYM017,SYM017,,,,,,direct,
R809,GEN010,GEN010,,,,,,direct,
R821,SYM011,SYM011,,,,,,direct,
R824,SYM011,SYM011,,,,,,direct,
R827,SYM011,SYM011,,,,,,direct,
R839,SYM017,SYM017,,,,,,direct,
R876,SYM017,SYM017,,,,,,automatic,Children
R900,SYM017,SYM017,,,,,,direct,
R908,SYM017,SYM017,,,,,,automatic,Children
R919,SYM017,SYM017,,,,,,automatic,Siblings
R932,SYM017,SYM017,,,,,,direct,
R933,SYM017,SYM017,,,,,,direct,
R934,SYM017,SYM017,,,,,,direct,
R935,SYM017,SYM017,,,,,,direct,
R938,SYM017,SYM017,,,,,,direct,
R939,SYM017,SYM017,,,,,,direct,
R940,SYM017,SYM017,,,,,,automatic,Children
R942,SYM017,SYM017,,,,,,direct,
R944,SYM017,SYM017,,,,,,direct,
R945,SYM017,SYM017,,,,,,direct,
R992,CIR018,CIR018,,,,,,manual,Parents
S000,INJ017,INJ017,,,,,,semi-automatic,Close
S001,INJ017,INJ017,,,,,,semi-automatic,Close
S002,INJ017,INJ017,,,,,,semi-automatic,Close
S003,INJ017,INJ017,,,,,,semi-automatic,Close
S004,INJ017,INJ017,,,,,,semi-automatic,Close
S005,INJ017,INJ017,,,,,,semi-automatic,Close
S007,INJ017,INJ017,,,,,,semi-automatic,Distant
S008,INJ017,INJ017,,,,,,semi-automatic,Close
S009,INJ017,INJ017,,,,,,semi-automatic,Close
S010,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Close
S011,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Close
S012,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Close
S013,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Close
S014,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Close
S015,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Close
S017,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Distant
S018,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Close
S019,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Close
S020,INJ001,INJ001,INJ038,INJ073,,,,semi-automatic,Close
S021,INJ001,INJ001,INJ038,INJ073,,,,semi-automatic,Close
S022,INJ001,INJ001,INJ038,INJ073,,,,semi-automatic,Close
S023,INJ001,EYE008,INJ001,INJ038,INJ073,,,semi-automatic,Close
S024,INJ001,INJ001,INJ038,INJ073,,,,semi-automatic,Close
S025,INJ001,INJ001,,,,,,semi-automatic,Close
S026,INJ001,INJ001,INJ038,INJ073,,,,semi-automatic,Close
S027,INJ001,INJ001,INJ038,INJ073,,,,semi-automatic,Distant
S028,INJ001,INJ001,INJ038,INJ073,,,,semi-automatic,Close
S029,INJ001,INJ001,INJ038,INJ073,,,,semi-automatic,Close
S030,INJ007,INJ007,,,,,,semi-automatic,Close
S031,INJ007,INJ007,INJ044,INJ073,,,,semi-automatic,Close
S032,DIG002,DIG002,,,,,,automatic,Children
S040,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S041,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S042,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S043,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S044,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S045,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S050,INJ017,INJ017,,,,,,semi-automatic,Close
S051,INJ017,INJ017,,,,,,semi-automatic,Close
S052,INJ011,INJ011,,,,,,semi-automatic,Close
S053,INJ011,INJ011,,,,,,semi-automatic,Close
S054,INJ011,INJ011,,,,,,semi-automatic,Close
S055,INJ011,INJ011,,,,,,semi-automatic,Close
S056,INJ011,INJ011,,,,,,semi-automatic,Close
S058,INJ026,INJ026,,,,,,semi-automatic,Close
S059,INJ027,INJ027,,,,,,semi-automatic,Close
S060,INJ008,INJ008,,,,,,semi-automatic,Close
S061,INJ008,INJ008,,,,,,semi-automatic,Close
S062,INJ008,INJ008,INJ045,INJ073,,,,semi-automatic,Close
S063,INJ008,INJ008,INJ045,INJ073,,,,semi-automatic,Close
S064,INJ008,INJ008,,,,,,semi-automatic,Close
S065,INJ008,INJ008,,,,,,semi-automatic,Close
S066,INJ008,INJ008,,,,,,semi-automatic,Close
S068,INJ008,INJ008,INJ045,INJ073,,,,semi-automatic,Close
S069,INJ008,INJ008,,,,,,semi-automatic,Close
S079,INJ018,INJ018,INJ055,INJ073,,,,semi-automatic,Close
S092,INJ011,INJ011,,,,,,semi-automatic,Close
S097,INJ026,INJ026,INJ063,INJ073,,,,semi-automatic,Distant
S098,INJ026,INJ026,,,,,,semi-automatic,Close
S099,INJ027,INJ027,,,,,,semi-automatic,Close
S100,INJ017,INJ017,,,,,,semi-automatic,Close
S108,INJ017,INJ017,,,,,,semi-automatic,Close
S109,INJ017,INJ017,,,,,,semi-automatic,Close
S118,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Close
S119,INJ011,INJ011,INJ048,INJ073,,,,semi-automatic,Close
S120,INJ002,INJ002,INJ039,INJ073,,,,semi-automatic,Close
S121,INJ002,INJ002,INJ039,INJ073,,,,semi-automatic,Close
S122,INJ002,INJ002,INJ039,INJ073,,,,semi-automatic,Close
S127,INJ002,INJ002,INJ039,INJ073,,,,semi-automatic,Distant
S128,INJ001,INJ001,INJ038,INJ073,,,,semi-automatic,Close
S129,INJ001,INJ001,,,,,,manual,Close
S130,INJ007,INJ007,,,,,,semi-automatic,Close
S131,INJ007,INJ007,,,,,,semi-automatic,Close
S134,INJ024,INJ024,INJ061,INJ073,,,,semi-automatic,Close
S136,INJ024,INJ024,,,,,,semi-automatic,Distant
S140,INJ009,INJ009,,,,,,semi-automatic,Close
S141,INJ009,INJ009,INJ046,INJ073,,,,semi-automatic,Close
S143,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S150,INJ016,INJ016,,,,,,semi-automatic,Close
S159,INJ016,INJ016,,,,,,semi-automatic,Close
S199,INJ027,INJ027,,,,,,semi-automatic,Close
S200,INJ017,INJ017,,,,,,semi-automatic,Close
S202,INJ017,INJ017,,,,,,semi-automatic,Close
S203,INJ017,INJ017,,,,,,semi-automatic,Close
S204,INJ017,INJ017,,,,,,semi-automatic,Close
S208,INJ017,INJ017,,,,,,semi-automatic,Distant
S210,INJ013,INJ013,INJ050,INJ073,,,,semi-automatic,Close
S211,INJ013,INJ013,INJ050,INJ073,,,,semi-automatic,Close
S212,INJ013,INJ013,INJ050,INJ073,,,,semi-automatic,Close
S217,INJ013,INJ013,INJ050,INJ073,,,,semi-automatic,Distant
S218,INJ013,INJ013,INJ050,INJ073,,,,semi-automatic,Distant
S219,INJ013,INJ013,INJ050,INJ073,,,,semi-automatic,Close
S220,INJ002,INJ002,INJ039,INJ073,,,,semi-automatic,Close
S221,INJ002,INJ002,INJ003,INJ039,INJ040,INJ073,,semi-automatic,Distant
S222,INJ003,INJ003,INJ040,INJ073,,,,semi-automatic,Close
S223,INJ003,INJ003,INJ040,INJ073,,,,semi-automatic,Close
S224,INJ003,INJ003,INJ040,INJ073,,,,semi-automatic,Close
S225,INJ003,INJ003,INJ040,INJ073,,,,semi-automatic,Close
S228,INJ003,INJ003,INJ040,INJ073,,,,semi-automatic,Distant
S229,INJ003,INJ003,INJ040,INJ073,,,,semi-automatic,Close
S230,INJ002,INJ002,,,,,,manual,Close
S233,INJ024,INJ024,,,,,,semi-automatic,Close
S234,INJ024,INJ024,,,,,,semi-automatic,Close
S235,INJ024,INJ024,,,,,,semi-automatic,Distant
S240,INJ009,INJ009,,,,,,semi-automatic,Close
S241,INJ009,INJ009,INJ046,INJ073,,,,semi-automatic,Close
S250,INJ016,INJ016,,,,,,semi-automatic,Close
S270,RSP014,RSP014,,,,,,manual,Close
S271,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S272,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S273,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S276,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S278,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S290,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S298,INJ026,INJ026,,,,,,semi-automatic,Close
S299,INJ027,INJ027,,,,,,semi-automatic,Close
S300,INJ017,INJ017,,,,,,semi-automatic,Close
S301,INJ017,INJ017,,,,,,semi-automatic,Close
S302,INJ017,INJ017,INJ054,INJ073,,,,semi-automatic,Close
S308,INJ017,INJ017,INJ054,INJ073,,,,semi-automatic,Close
S309,INJ017,INJ017,,,,,,semi-automatic,Close
S310,INJ013,INJ013,INJ050,INJ073,,,,semi-automatic,Close
S311,INJ013,INJ013,INJ050,INJ073,,,,semi-automatic,Close
S312,INJ073,INJ073,,,,,,manual,Close
S313,INJ073,INJ073,,,,,,manual,Close
S314,INJ073,INJ073,,,,,,manual,Close
S315,INJ073,INJ073,,,,,,manual,Close
S317,INJ013,INJ013,INJ050,INJ073,,,,semi-automatic,Distant
S318,INJ013,INJ013,INJ050,INJ073,,,,semi-automatic,Close
S320,INJ002,INJ002,INJ039,INJ073,,,,semi-automatic,Close
S321,INJ002,INJ002,INJ039,INJ073,,,,semi-automatic,Close
S322,INJ002,INJ002,INJ039,INJ073,,,,semi-automatic,Close
S323,INJ003,INJ003,INJ040,INJ073,,,,semi-automatic,Close
S324,INJ006,INJ006,,,,,,manual,Close
S325,INJ003,INJ003,INJ040,INJ073,,,,semi-automatic,Close
S327,INJ002,INJ002,INJ039,INJ073,,,,semi-automatic,Distant
S328,INJ002,INJ002,,,,,,manual,Close
S334,INJ007,INJ007,,,,,,manual,Close
S335,INJ024,INJ024,,,,,,semi-automatic,Close
S336,INJ024,INJ024,,,,,,semi-automatic,Close
S337,INJ024,INJ024,,,,,,semi-automatic,Distant
S341,INJ009,INJ009,INJ046,INJ073,,,,semi-automatic,Close
S343,INJ009,INJ009,INJ046,INJ073,,,,semi-automatic,Close
S350,INJ016,INJ016,,,,,,semi-automatic,Close
S358,INJ016,INJ016,,,,,,semi-automatic,Close
S359,INJ016,INJ016,,,,,,semi-automatic,Close
S360,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S361,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S362,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S363,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S364,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S365,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S366,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S368,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S369,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S370,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S371,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S372,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S373,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S379,INJ010,INJ010,INJ047,INJ073,,,,semi-automatic,Close
S381,INJ018,INJ018,INJ055,INJ073,,,,semi-automatic,Close
S390,INJ024,INJ024,INJ025,INJ061,INJ062,INJ073,,semi-automatic,Close
S397,INJ027,INJ026,INJ027,INJ063,INJ064,INJ073,,semi-automatic,Distant
S398,INJ026,INJ026,,,,,,semi-automatic,Close
S399,INJ027,INJ027,,,,,,semi-automatic,Close
S400,INJ017,INJ017,,,,,,semi-automatic,Close
S409,INJ017,INJ017,,,,,,semi-automatic,Close
S410,INJ012,INJ012,INJ049,INJ073,,,,semi-automatic,Close
S411,INJ012,INJ012,INJ049,INJ073,,,,semi-automatic,Close
S417,INJ012,INJ012,INJ049,INJ073,,,,semi-automatic,Distant
S418,INJ012,INJ012,INJ049,INJ073,,,,semi-automatic,Distant
S420,INJ040,INJ040,,,,,,manual,Close
S421,INJ040,INJ040,,,,,,manual,Close
S422,INJ004,INJ004,INJ041,INJ073,,,,semi-automatic,Close
S423,INJ004,INJ004,INJ041,INJ073,,,,semi-automatic,Close
S424,INJ004,INJ004,INJ041,INJ073,,,,semi-automatic,Close
S427,INJ004,INJ004,INJ041,INJ073,,,,semi-automatic,Distant
S428,INJ004,INJ004,INJ041,INJ073,,,,semi-automatic,Distant
S429,INJ004,INJ004,INJ041,INJ073,,,,semi-automatic,Close
S430,INJ007,INJ007,INJ044,INJ073,,,,semi-automatic,Close
S431,INJ007,INJ007,INJ044,INJ073,,,,semi-automatic,Close
S432,INJ007,INJ007,INJ044,INJ073,,,,semi-automatic,Close
S433,INJ007,INJ007,INJ044,INJ073,,,,semi-automatic,Close
S434,INJ024,INJ024,INJ061,INJ073,,,,semi-automatic,Close
S435,INJ024,INJ024,,,,,,semi-automatic,Close
S437,INJ024,INJ024,INJ061,INJ073,,,,semi-automatic,Distant
S440,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S441,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S442,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S451,INJ016,INJ016,,,,,,semi-automatic,Close
S460,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S461,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S462,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S463,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S467,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Distant
S468,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S469,INJ025,INJ025,INJ062,INJ073,,,,semi-automatic,Close
S498,INJ026,INJ026,,,,,,semi-automatic,Close
S499,INJ027,INJ027,,,,,,semi-automatic,Close
S500,INJ017,INJ017,,,,,,semi-automatic,Close
S501,INJ017,INJ017,,,,,,semi-automatic,Close
S509,INJ017,INJ017,,,,,,semi-automatic,Close
S510,INJ012,INJ012,,,,,,semi-automatic,Close
S517,INJ012,INJ012,,,,,,semi-automatic,Distant
S518,INJ012,INJ012,,,,,,semi-automatic,Close
S519,INJ012,INJ012,,,,,,semi-automatic,Distant
S520,INJ041,INJ041,,,,,,semi-automatic,Close
S521,INJ004,INJ004,,,,,,semi-automatic,Close
S522,INJ004,INJ004,,,,,,semi-automatic,Close
S523,INJ004,INJ004,,,,,,semi-automatic,Close
S524,INJ004,INJ004,,,,,,semi-automatic,Distant
S525,INJ004,INJ004,,,,,,semi-automatic,Close
S526,INJ004,INJ004,,,,,,semi-automatic,Close
S527,INJ004,INJ004,,,,,,semi-automatic,Distant
S528,INJ004,INJ004,,,,,,semi-automatic,Distant
S529,INJ004,INJ004,,,,,,semi-automatic,Close
S530,INJ007,INJ007,,,,,,semi-automatic,Close
S531,INJ007,INJ007,,,,,,semi-automatic,Close
S532,INJ025,INJ025,,,,,,semi-automatic,Close
S533,INJ025,INJ025,,,,,,semi-automatic,Close
S534,INJ024,INJ024,,,,,,semi-automatic,Close
S540,INJ025,INJ025,,,,,,semi-automatic,Close
S541,INJ025,INJ025,,,,,,semi-automatic,Close
S542,INJ025,INJ025,,,,,,semi-automatic,Close
S551,INJ016,INJ016,,,,,,semi-automatic,Close
S552,INJ016,INJ016,,,,,,semi-automatic,Close
S559,INJ016,INJ016,,,,,,semi-automatic,Close
S560,INJ025,INJ025,,,,,,semi-automatic,Close
S561,INJ025,INJ025,,,,,,semi-automatic,Close
S562,INJ025,INJ025,,,,,,semi-automatic,Close
S563,INJ025,INJ025,,,,,,semi-automatic,Close
S564,INJ025,INJ025,,,,,,semi-automatic,Close
S565,INJ025,INJ025,,,,,,semi-automatic,Close
S567,INJ025,INJ025,,,,,,semi-automatic,Distant
S568,INJ025,INJ025,,,,,,semi-automatic,Close
S579,INJ018,INJ018,,,,,,semi-automatic,Distant
S598,INJ026,INJ026,,,,,,semi-automatic,Close
S599,INJ027,INJ027,,,,,,semi-automatic,Close
S600,INJ017,INJ017,,,,,,semi-automatic,Close
S601,INJ017,INJ017,,,,,,semi-automatic,Close
S602,INJ017,INJ017,,,,,,semi-automatic,Close
S608,INJ017,INJ017,,,,,,semi-automatic,Close
S609,INJ017,INJ017,,,,,,semi-automatic,Close
S610,INJ012,INJ012,,,,,,semi-automatic,Close
S611,INJ012,INJ012,,,,,,semi-automatic,Close
S617,INJ012,INJ012,,,,,,semi-automatic,Distant
S618,INJ012,INJ012,,,,,,semi-automatic,Distant
S619,INJ012,INJ012,,,,,,semi-automatic,Distant
S620,INJ004,INJ004,,,,,,semi-automatic,Close
S621,INJ004,INJ004,,,,,,semi-automatic,Close
S622,INJ004,INJ004,,,,,,semi-automatic,Close
S623,INJ004,INJ004,,,,,,semi-automatic,Close
S624,INJ004,INJ004,,,,,,semi-automatic,Distant
S625,INJ004,INJ004,,,,,,semi-automatic,Close
S626,INJ004,INJ004,,,,,,semi-automatic,Close
S627,INJ004,INJ004,,,,,,semi-automatic,Distant
S628,INJ004,INJ004,,,,,,semi-automatic,Distant
S630,INJ007,INJ007,,,,,,semi-automatic,Close
S631,INJ007,INJ007,,,,,,semi-automatic,Close
S632,INJ007,INJ007,,,,,,semi-automatic,Close
S633,INJ025,INJ025,,,,,,semi-automatic,Close
S634,INJ025,INJ025,,,,,,semi-automatic,Close
S635,INJ024,INJ024,,,,,,semi-automatic,Close
S636,INJ024,INJ024,,,,,,semi-automatic,Close
S637,INJ024,INJ024,,,,,,semi-automatic,Distant
S640,INJ025,INJ025,,,,,,semi-automatic,Close
S641,INJ025,INJ025,,,,,,semi-automatic,Close
S642,INJ025,INJ025,,,,,,semi-automatic,Close
S643,INJ025,INJ025,,,,,,semi-automatic,Close
S644,INJ025,INJ025,,,,,,semi-automatic,Close
S647,INJ025,INJ025,,,,,,semi-automatic,Distant
S648,INJ025,INJ025,,,,,,semi-automatic,Close
S649,INJ025,INJ025,,,,,,semi-automatic,Close
S651,INJ016,INJ016,,,,,,semi-automatic,Close
S655,INJ016,INJ016,,,,,,semi-automatic,Close
S660,INJ025,INJ025,,,,,,semi-automatic,Close
S661,INJ025,INJ025,,,,,,semi-automatic,Close
S662,INJ025,INJ025,,,,,,semi-automatic,Close
S663,INJ025,INJ025,,,,,,semi-automatic,Close
S664,INJ025,INJ025,,,,,,semi-automatic,Close
S665,INJ025,INJ025,,,,,,semi-automatic,Close
S666,INJ025,INJ025,,,,,,semi-automatic,Distant
S667,INJ025,INJ025,,,,,,semi-automatic,Distant
S668,INJ025,INJ025,,,,,,semi-automatic,Close
S669,INJ025,INJ025,,,,,,semi-automatic,Close
S670,INJ018,INJ018,,,,,,semi-automatic,Close
S678,INJ018,INJ018,,,,,,semi-automatic,Distant
S680,INJ014,INJ014,,,,,,semi-automatic,Close
S681,INJ014,INJ014,,,,,,semi-automatic,Close
S682,INJ014,INJ014,,,,,,semi-automatic,Distant
S683,INJ014,INJ014,,,,,,semi-automatic,Distant
S688,INJ014,INJ014,,,,,,semi-automatic,Distant
S697,INJ027,INJ027,,,,,,semi-automatic,Distant
S698,INJ026,INJ026,,,,,,semi-automatic,Close
S699,INJ027,INJ027,,,,,,semi-automatic,Close
S700,INJ017,INJ017,,,,,,semi-automatic,Close
S701,INJ017,INJ017,,,,,,semi-automatic,Close
S710,INJ012,INJ012,,,,,,semi-automatic,Close
S711,INJ012,INJ012,,,,,,semi-automatic,Close
S717,INJ012,INJ012,,,,,,semi-automatic,Distant
S718,INJ012,INJ012,,,,,,semi-automatic,Distant
S720,INJ006,INJ006,,,,,,semi-automatic,Close
S721,INJ006,INJ006,,,,,,semi-automatic,Close
S722,INJ006,INJ006,,,,,,semi-automatic,Close
S723,INJ005,INJ005,,,,,,semi-automatic,Close
S724,INJ005,INJ005,,,,,,semi-automatic,Close
S727,INJ005,INJ005,,,,,,semi-automatic,Distant
S728,INJ005,INJ005,,,,,,semi-automatic,Close
S729,INJ005,INJ005,,,,,,semi-automatic,Close
S730,INJ007,INJ007,,,,,,semi-automatic,Close
S731,INJ024,INJ024,,,,,,semi-automatic,Close
S750,INJ016,INJ016,,,,,,semi-automatic,Close
