diagnosis_code,ccsr_default,ccsr_1,ccsr_2,ccsr_3,ccsr_4,ccsr_5,ccsr_6,mapping_type,relationship
M7918,MUS010,MUS010,,,,,,Direct,
M7915,MUS010,MUS010,,,,,,Automatic,Siblings
M7917,MUS010,MUS010,,,,,,Automatic,Siblings
M2557,MUS010,MUS010,,,,,,Automatic,Children
M7919,MUS010,MUS010,,,,,,Automatic,Siblings
M7916,MUS010,MUS010,,,,,,Automatic,Siblings
M2559,MUS010,MUS010,,,,,,Automatic,Siblings
M7911,MUS010,MUS010,,,,,,Direct,
M2558,MUS010,MUS010,,,,,,Automatic,Siblings
M7912,MUS010,MUS010,,,,,,Direct,
M490,MUS011,MUS011,,,,,,Automatic,Cousins
M4899,MUS011,MUS011,,,,,,Automatic,Parents
M495,MUS011,MUS011,,,,,,Automatic,Cousins
M4802,MUS011,MUS011,,,,,,Direct,
M500,MUS011,MUS011,,,,,,Automatic,Children
M4316,MUS011,MUS011,,,,,,Direct,
M511,MUS011,MUS011,,,,,,Automatic,Children
M4635,MUS011,MUS011,,,,,,Direct,
M4636,MUS011,MUS011,,,,,,Direct,
M4634,MUS011,MUS011,,,,,,Direct,
M4892,MUS011,MUS011,,,,,,Automatic,Parents
M081,MUS011,MUS004,MUS011,,,,,Direct,
M4312,MUS011,MUS011,,,,,,Direct,
M4315,MUS011,MUS011,,,,,,Direct,
M503,MUS011,MUS011,,,,,,Automatic,Children
M4882,MUS011,MUS011,,,,,,Semi-automatic,Distant
M501,MUS011,MUS011,,,,,,Automatic,Children
M4302,MUS011,MUS011,,,,,,Direct,
M4306,MUS011,MUS011,,,,,,Direct,
M4806,MUS011,MUS011,,,,,,Direct,
M4633,MUS011,MUS011,,,,,,Direct,
M508,MUS011,MUS011,,,,,,Automatic,Children
M4809,MUS011,MUS011,,,,,,Automatic,Siblings
M4812,MUS011,MUS011,,,,,,Direct,
M4819,MUS011,MUS011,,,,,,Direct,
M4835,MUS011,MUS011,,,,,,Direct,
M5416,MUS011,MUS011,MUS038,,,,,Direct,
M4815,MUS011,MUS011,,,,,,Direct,
M512,MUS011,MUS011,,,,,,Automatic,Children
M4803,MUS011,MUS011,,,,,,Direct,
M4804,MUS011,MUS011,,,,,,Direct,
M4805,MUS011,MUS011,,,,,,Direct,
M5417,MUS011,MUS011,MUS038,,,,,Direct,
M4630,MUS011,MUS011,,,,,,Direct,
M543,MUS011,MUS011,MUS038,,,,,Automatic,Children
M502,MUS011,MUS011,,,,,,Automatic,Children
M513,MUS011,MUS011,,,,,,Automatic,Children
M4317,MUS011,MUS011,,,,,,Direct,
M510,MUS011,MUS011,,,,,,Automatic,Children
M45,MUS011,MUS003,MUS011,,,,,Automatic,Children
M461,MUS011,MUS011,,,,,,Direct,
M519,MUS011,MUS011,,,,,,Direct,
M4807,MUS011,MUS011,,,,,,Direct,
M4796,MUS011,MUS011,,,,,,Automatic,Parents
M4797,MUS011,MUS011,,,,,,Automatic,Parents
M4798,MUS011,MUS011,,,,,,Automatic,Parents
M4800,MUS011,MUS011,,,,,,Direct,
M5418,MUS011,MUS011,MUS038,,,,,Direct,
M542,MUS011,MUS011,,,,,,Direct,
M4646,MUS011,MUS011,,,,,,Direct,
M5322,MUS011,MUS011,,,,,,Automatic,Cousins
M5324,MUS011,MUS011,,,,,,Automatic,Cousins
M533,MUS011,MUS011,MUS038,,,,,Direct,
M5386,MUS011,MUS011,MUS038,,,,,Direct,
M4712,MUS011,MUS011,,,,,,Direct,
M5410,MUS011,MUS011,,,,,,Direct,
M5412,MUS011,MUS011,,,,,,Direct,
M5414,MUS011,MUS011,,,,,,Direct,
M5415,MUS011,MUS011,,,,,,Direct,
M4792,MUS011,MUS011,,,,,,Automatic,Parents
M4794,MUS011,MUS011,,,,,,Automatic,Parents
M4795,MUS011,MUS011,,,,,,Automatic,Parents
M4644,MUS011,MUS011,,,,,,Direct,
M5419,MUS011,MUS011,,,,,,Automatic,Siblings
M4647,MUS011,MUS011,,,,,,Direct,
M4649,MUS011,MUS011,,,,,,Direct,
M4645,MUS011,MUS011,,,,,,Direct,
M518,MUS011,MUS011,,,,,,Automatic,Children
M4699,MUS011,MUS011,,,,,,Direct,
M4710,MUS011,MUS011,,,,,,Direct,
M4319,MUS011,MUS011,,,,,,Direct,
M4352,MUS011,MUS011,,,,,,Automatic,Cousins
M436,MUS011,MUS011,,,,,,Direct,
M4382,MUS011,MUS011,,,,,,Automatic,Cousins
M4652,MUS011,MUS011,,,,,,Direct,
M4654,MUS011,MUS011,,,,,,Direct,
M4698,MUS011,MUS011,,,,,,Direct,
M544,MUS011,MUS011,MUS038,,,,,Automatic,Children
M4720,MUS011,MUS011,,,,,,Direct,
M4722,MUS011,MUS011,,,,,,Direct,
M4725,MUS011,MUS011,,,,,,Direct,
M4726,MUS011,MUS011,,,,,,Direct,
M4727,MUS011,MUS011,,,,,,Direct,
M4780,MUS011,MUS011,,,,,,Automatic,Cousins
M4782,MUS011,MUS011,,,,,,Automatic,Cousins
M4785,MUS011,MUS011,,,,,,Automatic,Cousins
M4786,MUS011,MUS011,,,,,,Automatic,Cousins
M4787,MUS011,MUS011,,,,,,Automatic,Cousins
M4789,MUS011,MUS011,,,,,,Automatic,Children
M4790,MUS011,MUS011,,,,,,Automatic,Parents
M4658,MUS011,MUS011,,,,,,Direct,
M4686,MUS011,MUS011,,,,,,Direct,
M4690,MUS011,MUS011,,,,,,Direct,
M4692,MUS011,MUS011,,,,,,Direct,
M4637,MUS011,MUS011,,,,,,Direct,
M4656,MUS011,MUS011,,,,,,Direct,
M4696,MUS011,MUS011,,,,,,Direct,
M4642,MUS011,MUS011,,,,,,Direct,
M4640,MUS011,MUS011,,,,,,Direct,
M4716,MUS011,MUS011,,,,,,Direct,
M4639,MUS011,MUS011,,,,,,Direct,
M4643,MUS011,MUS011,,,,,,Direct,
M4697,MUS011,MUS011,,,,,,Direct,
M9983,MUS012,MUS012,,,,,,Direct,
M8098,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8005,MUS013,MUS013,MUS014,,,,,Semi-automatic,Close
M8000,MUS013,MUS013,,,,,,Semi-automatic,Close
M8092,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8090,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8091,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8088,MUS013,MUS013,MUS014,,,,,Semi-automatic,Close
M8095,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8085,MUS013,MUS013,MUS014,,,,,Semi-automatic,Close
M819,MUS013,MUS013,,,,,,Automatic,Siblings
M8099,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8080,MUS013,MUS013,MUS014,,,,,Semi-automatic,Close
M8008,MUS013,MUS013,MUS014,,,,,Semi-automatic,Close
M814,MUS013,MUS013,,,,,,Automatic,Siblings
M818,MUS013,MUS013,,,,,,Direct,
M8048,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8055,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8028,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8046,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8096,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8020,MUS013,MUS013,MUS014,,,,,Semi-automatic,Distant
M8448,MUS014,MUS014,,,,,,Semi-automatic,Close
M8442,MUS014,MUS014,,,,,,Semi-automatic,Close
M8445,MUS014,MUS014,,,,,,Semi-automatic,Close
M8058,MUS014,MUS014,MUS013,,,,,Semi-automatic,Distant
M8446,MUS014,MUS014,,,,,,Semi-automatic,Close
M8447,MUS014,MUS014,,,,,,Semi-automatic,Close
M8440,MUS014,MUS014,,,,,,Semi-automatic,Close
M4845,MUS016,MUS016,,,,,,Semi-automatic,Close
M8435,MUS016,MUS016,,,,,,Semi-automatic,Close
M4844,MUS016,MUS016,,,,,,Semi-automatic,Close
M4856,MUS016,MUS016,,,,,,Semi-automatic,Close
M8438,MUS016,MUS016,,,,,,Semi-automatic,Close
M4848,MUS016,MUS016,,,,,,Semi-automatic,Close
M4850,MUS016,MUS016,,,,,,Semi-automatic,Close
M8437,MUS016,MUS016,,,,,,Semi-automatic,Close
M4846,MUS016,MUS016,,,,,,Semi-automatic,Close
M8436,MUS016,MUS016,,,,,,Semi-automatic,Close
M4840,MUS016,MUS016,,,,,,Semi-automatic,Close
M4854,MUS016,MUS016,,,,,,Semi-automatic,Close
M4855,MUS016,MUS016,,,,,,Semi-automatic,Close
M216,MUS021,MUS021,,,,,,Automatic,Children
M4115,MUS022,MUS022,,,,,,Automatic,Half-Siblings
M4190,MUS022,MUS022,,,,,,Automatic,Parents
M4029,MUS022,MUS022,,,,,,Automatic,Children
M4196,MUS022,MUS022,,,,,,Automatic,Parents
M4197,MUS022,MUS022,,,,,,Automatic,Parents
M4052,MUS022,MUS022,,,,,,Automatic,Siblings
M4195,MUS022,MUS022,,,,,,Automatic,Parents
M4023,MUS022,MUS022,,,,,,Automatic,Half-Siblings
M4205,MUS022,MUS022,,,,,,Direct,
M4036,MUS022,MUS022,,,,,,Direct,
M4194,MUS022,MUS022,,,,,,Automatic,Parents
M210,MUS023,MUS023,,,,,,Automatic,Children
M2456,MUS023,MUS023,,,,,,Automatic,Children
M2450,MUS023,MUS023,,,,,,Direct,
M2455,MUS023,MUS023,,,,,,Automatic,Children
M353,MUS024,MUS024,,,,,,Direct,
M311,MUS024,CIR037,MUS024,,,,,Direct,
M321,MUS024,MUS024,,,,,,Automatic,Children
M317,MUS024,CIR037,MUS024,,,,,Direct,
M316,MUS024,CIR037,MUS024,,,,,Direct,
M319,MUS024,CIR037,MUS024,,,,,Direct,
M318,MUS024,CIR037,MUS024,,,,,Direct,
M310,MUS024,CIR037,MUS024,,,,,Direct,
M352,MUS024,MUS024,,,,,,Direct,
M329,MUS024,MUS024,,,,,,Direct,
M301,MUS024,CIR037,MUS024,,,,,Direct,
M349,MUS024,MUS024,,,,,,Direct,
M359,MUS024,MUS024,,,,,,Direct,
M313,MUS024,CIR037,MUS024,,,,,Automatic,Children
M350,MUS024,MUS024,,,,,,Automatic,Children
M351,MUS024,MUS024,,,,,,Direct,
M331,MUS024,MUS024,,,,,,Automatic,Children
M300,MUS024,CIR037,MUS024,,,,,Direct,
M308,MUS024,CIR037,MUS024,,,,,Direct,
M368,MUS024,MUS024,,,,,,Direct,
M315,MUS024,CIR037,MUS024,,,,,Direct,
M328,MUS024,MUS024,,,,,,Direct,
M354,MUS024,MUS024,,,,,,Direct,
M356,MUS024,MUS024,,,,,,Direct,
M358,MUS024,MUS024,,,,,,Direct,
M330,MUS024,MUS024,,,,,,Automatic,Children
M341,MUS024,MUS024,,,,,,Direct,
M314,MUS024,CIR037,MUS024,,,,,Direct,
M339,MUS024,MUS024,,,,,,Automatic,Children
M340,MUS024,MUS024,,,,,,Direct,
M332,MUS024,MUS024,,,,,,Automatic,Children
M348,MUS024,MUS024,,,,,,Automatic,Children
M7267,MUS025,MUS025,,,,,,Automatic,Parents
M750,MUS025,MUS025,,,,,,Automatic,Children
M797,MUS025,MUS025,,,,,,Direct,
M7986,MUS025,MUS025,,,,,,Automatic,Siblings
M7116,MUS025,MUS025,,,,,,Automatic,Children
M7985,MUS025,MUS025,,,,,,Automatic,Siblings
M7938,MUS025,MUS025,,,,,,Automatic,Parents
M7268,MUS025,MUS025,,,,,,Automatic,Parents
M7997,MUS025,MUS025,,,,,,Automatic,Parents
M7998,MUS025,MUS025,,,,,,Automatic,Parents
M7264,MUS025,MUS025,,,,,,Automatic,Parents
M755,MUS025,MUS025,,,,,,Automatic,Children
M7297,MUS025,MUS025,,,,,,Automatic,Parents
M7299,MUS025,MUS025,,,,,,Automatic,Parents
M7266,MUS025,MUS025,,,,,,Automatic,Parents
M7926,MUS025,MUS025,,,,,,Automatic,Parents
M707,MUS025,MUS025,,,,,,Automatic,Children
M7927,MUS025,MUS025,,,,,,Automatic,Parents
M7928,MUS025,MUS025,,,,,,Automatic,Parents
M7929,MUS025,MUS025,,,,,,Automatic,Parents
M7930,MUS025,MUS025,,,,,,Automatic,Parents
M7296,MUS025,MUS025,,,,,,Automatic,Parents
M7935,MUS025,MUS025,,,,,,Automatic,Parents
M7298,MUS025,MUS025,,,,,,Automatic,Parents
M7936,MUS025,MUS025,,,,,,Automatic,Parents
M702,MUS025,MUS025,,,,,,Automatic,Children
M7112,MUS025,MUS025,,,,,,Automatic,Children
M7294,MUS025,MUS025,,,,,,Automatic,Parents
M7932,MUS025,MUS025,,,,,,Automatic,Parents
M7260,MUS025,MUS025,,,,,,Automatic,Parents
M7262,MUS025,MUS025,,,,,,Automatic,Parents
M705,MUS025,MUS025,,,,,,Automatic,Children
M7265,MUS025,MUS025,,,,,,Automatic,Parents
M7980,MUS025,MUS025,,,,,,Automatic,Siblings
M7987,MUS025,MUS025,,,,,,Automatic,Siblings
M7290,MUS025,MUS025,,,,,,Automatic,Parents
M7996,MUS025,MUS025,,,,,,Automatic,Parents
M5402,MUS025,MUS025,,,,,,Direct,
M7115,MUS025,MUS025,,,,,,Automatic,Children
M7925,MUS025,MUS025,,,,,,Automatic,Parents
M704,MUS025,MUS025,,,,,,Automatic,Children
M7939,MUS025,MUS025,,,,,,Automatic,Parents
M7138,MUS025,MUS025,,,,,,Direct,
M7111,MUS025,MUS025,,,,,,Automatic,Children
M7988,MUS025,MUS025,,,,,,Automatic,Siblings
M7113,MUS025,MUS025,,,,,,Automatic,Children
M7981,MUS025,MUS025,,,,,,Direct,
M703,MUS025,MUS025,,,,,,Automatic,Children
M7146,MUS025,MUS025,,,,,,Automatic,Children
M7186,MUS025,MUS025,,,,,,Automatic,Children
M7188,MUS025,MUS025,,,,,,Direct,
M7193,MUS025,MUS025,,,,,,Automatic,Parents
M771,MUS025,MUS025,,,,,,Automatic,Children
M7924,MUS025,MUS025,,,,,,Automatic,Parents
M7921,MUS025,MUS025,,,,,,Automatic,Parents
M7139,MUS025,MUS025,,,,,,Direct,
M7152,MUS025,MUS025,,,,,,Automatic,Children
M7983,MUS025,MUS025,,,,,,Automatic,Siblings
M7196,MUS025,MUS025,,,,,,Automatic,Parents
M722,MUS025,MUS025,,,,,,Direct,
M7984,MUS025,MUS025,,,,,,Automatic,Siblings
M7989,MUS025,MUS025,,,,,,Direct,
M773,MUS025,MUS025,,,,,,Automatic,Children
M706,MUS025,MUS025,,,,,,Automatic,Children
M7920,MUS025,MUS025,,,,,,Automatic,Parents
M7982,MUS025,MUS025,,,,,,Automatic,Siblings
M719,MUS025,MUS025,,,,,,Direct,
M758,MUS025,MUS025,,,,,,Automatic,Children
M763,MUS025,MUS025,,,,,,Automatic,Children
M759,MUS025,MUS025,,,,,,Automatic,Children
M7922,MUS025,MUS025,,,,,,Automatic,Parents
M6280,MUS026,MUS026,,,,,,Automatic,Siblings
M6005,MUS026,MUS026,,,,,,Automatic,Children
M6006,MUS026,MUS026,,,,,,Automatic,Children
M6289,MUS026,MUS026,,,,,,Direct,
M6008,MUS026,MUS026,,,,,,Direct,
M6096,MUS026,MUS026,,,,,,Automatic,Parents
M6097,MUS026,MUS026,,,,,,Automatic,Parents
M6095,MUS026,MUS026,,,,,,Automatic,Parents
M6098,MUS026,MUS026,,,,,,Automatic,Parents
M6099,MUS026,MUS026,,,,,,Automatic,Parents
M6296,MUS026,MUS026,,,,,,Automatic,Parents
M6299,MUS026,MUS026,,,,,,Automatic,Parents
M632,MUS026,MUS026,,,,,,Automatic,Cousins
M638,MUS026,MUS026,,,,,,Automatic,Children
M6282,MUS026,MUS026,,,,,,Direct,
M6286,MUS026,MUS026,,,,,,Automatic,Siblings
M6155,MUS026,MUS026,,,,,,Automatic,Children
M6200,MUS026,MUS026,,,,,,Direct,
M6290,MUS026,MUS026,,,,,,Automatic,Parents
M6292,MUS026,MUS026,,,,,,Automatic,Parents
M6295,MUS026,MUS026,,,,,,Automatic,Parents
M6288,MUS026,MUS026,,,,,,Automatic,Siblings
M6000,MUS026,MUS026,,,,,,Automatic,Children
M6090,MUS026,MUS026,,,,,,Automatic,Parents
M6001,MUS026,MUS026,,,,,,Automatic,Children
M6002,MUS026,MUS026,,,,,,Automatic,Children
M6003,MUS026,MUS026,,,,,,Automatic,Children
M6260,MUS026,MUS026,,,,,,Automatic,Half-Siblings
M6265,MUS026,MUS026,,,,,,Automatic,Half-Siblings
M6268,MUS026,MUS026,,,,,,Automatic,Half-Siblings
M6269,MUS026,MUS026,,,,,,Semi-automatic,Distant
M6009,MUS026,MUS026,,,,,,Direct,
M6080,MUS026,MUS026,,,,,,Direct,
M6283,MUS026,MUS026,,,,,,Automatic,Siblings
M6284,MUS026,MUS026,,,,,,Direct,
M6285,MUS026,MUS026,,,,,,Automatic,Siblings
M6201,MUS026,MUS026,,,,,,Automatic,Children
M6205,MUS026,MUS026,,,,,,Automatic,Children
M6206,MUS026,MUS026,,,,,,Automatic,Children
M6220,MUS026,MUS026,,,,,,Direct,
M6222,MUS026,MUS026,,,,,,Automatic,Children
M6225,MUS026,MUS026,,,,,,Automatic,Children
M6226,MUS026,MUS026,,,,,,Automatic,Children
M6082,MUS026,MUS026,,,,,,Automatic,Children
M6085,MUS026,MUS026,,,,,,Automatic,Children
M6086,MUS026,MUS026,,,,,,Automatic,Children
M6281,MUS026,MUS026,,,,,,Direct,
M6088,MUS026,MUS026,,,,,,Direct,
M6093,MUS026,MUS026,,,,,,Automatic,Parents
M6089,MUS026,MUS026,,,,,,Direct,
M6091,MUS026,MUS026,,,,,,Automatic,Parents
M6092,MUS026,MUS026,,,,,,Automatic,Parents
M6259,MUS026,MUS026,,,,,,Direct,
M6229,MUS026,MUS026,,,,,,Automatic,Siblings
M6287,MUS026,MUS026,,,,,,Automatic,Siblings
M6227,MUS026,MUS026,,,,,,Automatic,Children
M6250,MUS026,MUS026,,,,,,Direct,
M6252,MUS026,MUS026,,,,,,Automatic,Children
M6228,MUS026,MUS026,,,,,,Direct,
M6230,MUS026,MUS026,,,,,,Automatic,Parents
M6240,MUS026,MUS026,,,,,,Direct,
M7105,MUS027,MUS025,MUS027,,,,,Automatic,Children
M940,MUS028,MUS028,,,,,,Direct,
M213,MUS028,MUS028,,,,,,Manual,Close
M941,MUS028,MUS028,,,,,,Direct,
M907,MUS028,MUS028,,,,,,Semi-automatic,Distant
M9489,MUS028,MUS028,,,,,,Automatic,Cousins
M8585,MUS028,MUS028,,,,,,Automatic,Children
M8588,MUS028,MUS028,,,,,,Direct,
M9480,MUS028,MUS028,,,,,,Automatic,Cousins
M8998,MUS028,MUS028,,,,,,Automatic,Parents
M8405,MUS028,MUS028,,,,,,Manual,Distant
M888,MUS028,MUS028,,,,,,Automatic,Children
M9326,MUS028,MUS028,,,,,,Automatic,Children
M8415,MUS028,MUS028,,,,,,Manual,Distant
M9380,MUS028,MUS028,,,,,,Direct,
M939,MUS028,MUS028,,,,,,Automatic,Children
M8990,MUS028,MUS028,,,,,,Automatic,Parents
M8995,MUS028,MUS028,,,,,,Automatic,Parents
M8997,MUS028,MUS028,,,,,,Automatic,Parents
M8900,MUS028,MUS028,,,,,,Direct,
M889,MUS028,MUS028,,,,,,Direct,
M8901,MUS028,MUS028,,,,,,Automatic,Children
M8406,MUS028,MUS028,,,,,,Manual,Distant
M8412,MUS028,MUS028,,,,,,Manual,Distant
M8989,MUS028,MUS028,,,,,,Semi-automatic,Distant
M8416,MUS028,MUS028,,,,,,Manual,Distant
M8991,MUS028,MUS028,,,,,,Automatic,Parents
M8418,MUS028,MUS028,,,,,,Manual,Distant
M8988,MUS028,MUS028,,,,,,Automatic,Half-Siblings
M8986,MUS028,MUS028,,,,,,Automatic,Half-Siblings
M8992,MUS028,MUS028,,,,,,Automatic,Parents
M8985,MUS028,MUS028,,,,,,Automatic,Half-Siblings
M8958,MUS028,MUS028,,,,,,Direct,
M8980,MUS028,MUS028,,,,,,Automatic,Half-Siblings
K0768,MUS029,MUS029,,,,,,Manual,Distant
K0760,MUS029,MUS029,,,,,,Manual,Distant
K0761,MUS029,MUS029,,,,,,Manual,Distant
K0769,MUS029,MUS029,,,,,,Manual,Distant
K0711,MUS029,DIG002,MUS029,,,,,Manual,Distant
K0764,MUS029,MUS029,,,,,,Manual,Distant
K0763,MUS029,MUS029,,,,,,Manual,Distant
M8782,MUS030,MUS030,,,,,,Automatic,Children
M8738,MUS030,MUS030,,,,,,Direct,
M8796,MUS030,MUS030,,,,,,Automatic,Parents
M8797,MUS030,MUS030,,,,,,Automatic,Parents
M8799,MUS030,MUS030,,,,,,Automatic,Parents
M8795,MUS030,MUS030,,,,,,Automatic,Parents
M8736,MUS030,MUS030,,,,,,Automatic,Children
M8701,MUS030,MUS030,,,,,,Automatic,Children
M8788,MUS030,MUS030,,,,,,Direct,
M8798,MUS030,MUS030,,,,,,Automatic,Parents
M8790,MUS030,MUS030,,,,,,Automatic,Parents
M8735,MUS030,MUS030,,,,,,Automatic,Children
M8725,MUS030,MUS030,,,,,,Automatic,Children
M8705,MUS030,MUS030,,,,,,Automatic,Children
M8791,MUS030,MUS030,,,,,,Automatic,Parents
M1256,MUS031,MUS031,,,,,,Automatic,Children
M146,MUS032,MUS032,,,,,,Automatic,Children
M1098,MUS033,MUS033,,,,,,Automatic,Parents
M1090,MUS033,MUS033,,,,,,Automatic,Parents
M1099,MUS033,MUS033,,,,,,Automatic,Parents
M1003,MUS033,MUS033,,,,,,Automatic,Children
M1047,MUS033,MUS033,,,,,,Automatic,Children
M1096,MUS033,MUS033,,,,,,Automatic,Parents
M1046,MUS033,MUS033,,,,,,Automatic,Children
M1042,MUS033,MUS033,,,,,,Automatic,Children
M1037,MUS033,MUS033,,,,,,Automatic,Children
M1040,MUS033,MUS033,,,,,,Direct,
M1030,MUS033,MUS033,,,,,,Direct,
M1045,MUS033,MUS033,,,,,,Automatic,Children
M1097,MUS033,MUS033,,,,,,Automatic,Parents
M1044,MUS033,MUS033,,,,,,Automatic,Children
M1033,MUS033,MUS033,,,,,,Automatic,Children
M1036,MUS033,MUS033,,,,,,Automatic,Children
M1000,MUS033,MUS033,,,,,,Direct,
M1002,MUS033,MUS033,,,,,,Automatic,Children
M1005,MUS033,MUS033,,,,,,Automatic,Children
M1006,MUS033,MUS033,,,,,,Automatic,Children
M1048,MUS033,MUS033,,,,,,Direct,
M1004,MUS033,MUS033,,,,,,Automatic,Children
M1007,MUS033,MUS033,,,,,,Automatic,Children
M1008,MUS033,MUS033,,,,,,Direct,
M1010,MUS033,MUS033,,,,,,Direct,
M1091,MUS033,MUS033,,,,,,Automatic,Parents
M1093,MUS033,MUS033,,,,,,Automatic,Parents
M1095,MUS033,MUS033,,,,,,Automatic,Parents
M1092,MUS033,MUS033,,,,,,Automatic,Parents
M1094,MUS033,MUS033,,,,,,Automatic,Parents
M1126,MUS034,MUS034,,,,,,Automatic,Children
M1120,MUS034,MUS034,,,,,,Direct,
M1106,MUS034,MUS034,,,,,,Automatic,Children
M1110,MUS034,MUS034,,,,,,Direct,
M1119,MUS034,MUS034,,,,,,Direct,
M1186,MUS034,MUS034,,,,,,Automatic,Children
M1113,MUS034,MUS034,,,,,,Automatic,Children
M1183,MUS034,MUS034,,,,,,Automatic,Children
M1125,MUS034,MUS034,,,,,,Automatic,Children
M1105,MUS034,MUS034,,,,,,Automatic,Children
M1196,MUS034,MUS034,,,,,,Automatic,Parents
M1109,MUS034,MUS034,,,,,,Direct,
M1185,MUS034,MUS034,,,,,,Automatic,Children
M1122,MUS034,MUS034,,,,,,Automatic,Children
M1123,MUS034,MUS034,,,,,,Automatic,Children
M1101,MUS034,MUS034,,,,,,Automatic,Children
M1124,MUS034,MUS034,,,,,,Automatic,Children
M1180,MUS034,MUS034,,,,,,Direct,
M1181,MUS034,MUS034,,,,,,Automatic,Children
M1182,MUS034,MUS034,,,,,,Automatic,Children
M1107,MUS034,MUS034,,,,,,Automatic,Children
M1103,MUS034,MUS034,,,,,,Automatic,Children
M1121,MUS034,MUS034,,,,,,Automatic,Children
M1100,MUS034,MUS034,,,,,,Direct,
M1127,MUS034,MUS034,,,,,,Automatic,Children
M1187,MUS034,MUS034,,,,,,Automatic,Children
M1190,MUS034,MUS034,,,,,,Automatic,Parents
M1129,MUS034,MUS034,,,,,,Direct,
M1188,MUS034,MUS034,,,,,,Direct,
M1197,MUS034,MUS034,,,,,,Automatic,Parents
M1193,MUS034,MUS034,,,,,,Automatic,Parents
M1102,MUS034,MUS034,,,,,,Automatic,Children
M1104,MUS034,MUS034,,,,,,Automatic,Children
M1128,MUS034,MUS034,,,,,,Direct,
M1194,MUS034,MUS034,,,,,,Automatic,Parents
M1192,MUS034,MUS034,,,,,,Automatic,Parents
M839,MUS035,MUS028,MUS035,,,,,Direct,
M9660,MUS037,MUS037,,,,,,Automatic,Siblings
M966,MUS037,MUS037,,,,,,Automatic,Children
M968,MUS037,MUS037,,,,,,Automatic,Children
M9668,MUS037,MUS037,,,,,,Automatic,Siblings
M545,MUS038,MUS038,,,,,,Direct,
C696,NEO001,NEO001,,,,,,Automatic,Children
C693,NEO001,NEO001,,,,,,Automatic,Children
C699,NEO001,NEO001,,,,,,Automatic,Children
C051,NEO002,NEO002,,,,,,Direct,
C021,NEO002,NEO002,,,,,,Direct,
C069,NEO002,NEO002,,,,,,Direct,
C022,NEO002,NEO002,,,,,,Direct,
C01,NEO002,NEO002,,,,,,Direct,
C050,NEO002,NEO002,,,,,,Direct,
C029,NEO002,NEO002,,,,,,Direct,
D0006,NEO002,NEO002,,,,,,Direct,
C068,NEO002,NEO002,,,,,,Automatic,Children
C028,NEO002,NEO002,,,,,,Direct,
C009,NEO002,NEO002,,,,,,Direct,
C020,NEO002,NEO002,,,,,,Direct,
C062,NEO002,NEO002,,,,,,Direct,
C049,NEO002,NEO002,,,,,,Direct,
C031,NEO002,NEO002,,,,,,Direct,
C023,NEO002,NEO002,,,,,,Direct,
C001,NEO002,NEO002,,,,,,Direct,
C039,NEO002,NEO002,,,,,,Direct,
C040,NEO002,NEO002,,,,,,Direct,
C060,NEO002,NEO002,,,,,,Direct,
C030,NEO002,NEO002,,,,,,Direct,
C109,NEO003,NEO003,,,,,,Direct,
C108,NEO003,NEO003,,,,,,Direct,
C103,NEO003,NEO003,,,,,,Direct,
C07,NEO004,NEO004,,,,,,Direct,
C080,NEO004,NEO004,,,,,,Direct,
C081,NEO004,NEO004,,,,,,Direct,
C089,NEO004,NEO004,,,,,,Direct,
C111,NEO005,NEO005,,,,,,Direct,
C119,NEO005,NEO005,,,,,,Direct,
C113,NEO005,NEO005,,,,,,Direct,
C130,NEO006,NEO006,,,,,,Direct,
C138,NEO006,NEO006,,,,,,Direct,
C12,NEO006,NEO006,,,,,,Direct,
C139,NEO006,NEO006,,,,,,Direct,
C131,NEO006,NEO006,,,,,,Direct,
D0008,NEO007,NEO007,,,,,,Direct,
C140,NEO007,NEO007,,,,,,Direct,
C320,NEO008,NEO008,,,,,,Direct,
C321,NEO008,NEO008,,,,,,Direct,
C329,NEO008,NEO008,,,,,,Direct,
C323,NEO008,NEO008,,,,,,Direct,
C099,NEO009,NEO009,,,,,,Direct,
C090,NEO009,NEO009,,,,,,Direct,
C760,NEO010,NEO010,,,,,,Direct,
C319,NEO010,NEO010,,,,,,Direct,
C311,NEO010,NEO010,,,,,,Direct,
C148,NEO010,NEO010,,,,,,Direct,
C3001,NEO010,NEO010,,,,,,Automatic,Parents
C312,NEO010,NEO010,,,,,,Direct,
C310,NEO010,NEO010,,,,,,Direct,
C3000,NEO010,NEO010,,,,,,Automatic,Parents
C383,NEO011,NEO011,,,,,,Direct,
C381,NEO011,NEO011,,,,,,Direct,
C382,NEO011,NEO011,,,,,,Direct,
